region,date_bin_start,year,catch_taxon,catch_name_en,landing_weight_kg,catch_kg
Ainaro,01/04/20,2020,SNA,Snapper/seaperch,0,0
Ainaro,01/04/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/05/20,2020,BEN,Long tom,0,0
Ainaro,01/05/20,2020,CGX,Jacks/Trevally/Other Scad,11.03516483,730.5240602
Ainaro,01/05/20,2020,CLP,Sardines/pilchards,0,0
Ainaro,01/05/20,2020,MZZ,Other,0,0
Ainaro,01/05/20,2020,RAX,Short bodied mackerel,0,0
Ainaro,01/05/20,2020,SDX,Mackerel scad,0,0
Ainaro,01/05/20,2020,SNA,Snapper/seaperch,0,0
Ainaro,01/05/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/06/20,2020,BEN,Long tom,0.006893454,1.069398763
Ainaro,01/06/20,2020,CGX,Jacks/Trevally/Other Scad,2.197413092,340.8902121
Ainaro,01/06/20,2020,CLP,Sardines/pilchards,1.144391005,177.532251
Ainaro,01/06/20,2020,MZZ,Other,2.460746097,381.7417226
Ainaro,01/06/20,2020,RAX,Short bodied mackerel,0.0423485,6.569629123
Ainaro,01/06/20,2020,SDX,Mackerel scad,0.504744382,78.30226378
Ainaro,01/06/20,2020,SNA,Snapper/seaperch,3.670693919,569.4439672
Ainaro,01/06/20,2020,TUN,Tuna/Bonito/Other Mackerel,1.548176577,240.1725209
Ainaro,01/07/20,2020,BEN,Long tom,0.00918692,1.138616212
Ainaro,01/07/20,2020,CGX,Jacks/Trevally/Other Scad,2.386219981,295.7453259
Ainaro,01/07/20,2020,CLP,Sardines/pilchards,1.311193837,162.5078373
Ainaro,01/07/20,2020,MZZ,Other,1.584822478,196.4210525
Ainaro,01/07/20,2020,RAX,Short bodied mackerel,0.050576196,6.268354796
Ainaro,01/07/20,2020,SDX,Mackerel scad,0.652595557,80.88193347
Ainaro,01/07/20,2020,SNA,Snapper/seaperch,7.453607968,923.7914923
Ainaro,01/07/20,2020,TUN,Tuna/Bonito/Other Mackerel,0.772882019,95.7900974
Ainaro,01/08/20,2020,BEN,Long tom,0,0
Ainaro,01/08/20,2020,CGX,Jacks/Trevally/Other Scad,15.23231174,1217.377116
Ainaro,01/08/20,2020,CLP,Sardines/pilchards,2.810736883,224.6360775
Ainaro,01/08/20,2020,MZZ,Other,0,0
Ainaro,01/08/20,2020,RAX,Short bodied mackerel,0,0
Ainaro,01/08/20,2020,SDX,Mackerel scad,0,0
Ainaro,01/08/20,2020,SNA,Snapper/seaperch,0,0
Ainaro,01/08/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/09/20,2020,BEN,Long tom,0,0
Ainaro,01/09/20,2020,CGX,Jacks/Trevally/Other Scad,0.811601145,431.1111306
Ainaro,01/09/20,2020,CLP,Sardines/pilchards,2.30301202,1223.327643
Ainaro,01/09/20,2020,MZZ,Other,0,0
Ainaro,01/09/20,2020,RAX,Short bodied mackerel,0,0
Ainaro,01/09/20,2020,SDX,Mackerel scad,0,0
Ainaro,01/09/20,2020,SNA,Snapper/seaperch,0,0
Ainaro,01/09/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/10/20,2020,BEN,Long tom,0,0
Ainaro,01/10/20,2020,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/10/20,2020,CLP,Sardines/pilchards,2.147499059,921.1617185
Ainaro,01/10/20,2020,MZZ,Other,0,0
Ainaro,01/10/20,2020,RAX,Short bodied mackerel,0,0
Ainaro,01/10/20,2020,SDX,Mackerel scad,0,0
Ainaro,01/10/20,2020,SNA,Snapper/seaperch,0,0
Ainaro,01/10/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/11/20,2020,BEN,Long tom,0,0
Ainaro,01/11/20,2020,CGX,Jacks/Trevally/Other Scad,0.657299025,239.399193
Ainaro,01/11/20,2020,CLP,Sardines/pilchards,1.459225178,531.473982
Ainaro,01/11/20,2020,MZZ,Other,0.779549181,283.9247252
Ainaro,01/11/20,2020,RAX,Short bodied mackerel,0.340132823,123.8820083
Ainaro,01/11/20,2020,SDX,Mackerel scad,0,0
Ainaro,01/11/20,2020,SNA,Snapper/seaperch,0.826449468,301.0065863
Ainaro,01/11/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/12/20,2020,BEN,Long tom,0,0
Ainaro,01/12/20,2020,CGX,Jacks/Trevally/Other Scad,2.652470506,756.5783478
Ainaro,01/12/20,2020,CLP,Sardines/pilchards,1.308473001,373.2227519
Ainaro,01/12/20,2020,MZZ,Other,0,0
Ainaro,01/12/20,2020,RAX,Short bodied mackerel,0,0
Ainaro,01/12/20,2020,SDX,Mackerel scad,0,0
Ainaro,01/12/20,2020,SNA,Snapper/seaperch,1.991261063,567.9780422
Ainaro,01/12/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/01/21,2021,BEN,Long tom,0.006007481,0.710669859
Ainaro,01/01/21,2021,CGX,Jacks/Trevally/Other Scad,3.724113923,440.5533097
Ainaro,01/01/21,2021,CLP,Sardines/pilchards,1.126871936,133.3061156
Ainaro,01/01/21,2021,MZZ,Other,4.377444963,517.8407285
Ainaro,01/01/21,2021,RAX,Short bodied mackerel,0.079430599,9.396440017
Ainaro,01/01/21,2021,SDX,Mackerel scad,0.473223925,55.98120004
Ainaro,01/01/21,2021,SNA,Snapper/seaperch,3.833536461,453.4977208
Ainaro,01/01/21,2021,TUN,Tuna/Bonito/Other Mackerel,1.706129251,201.8307989
Ainaro,01/02/21,2021,BEN,Long tom,0.010699396,3.362711693
Ainaro,01/02/21,2021,CGX,Jacks/Trevally/Other Scad,2.623349193,824.4920395
Ainaro,01/02/21,2021,CLP,Sardines/pilchards,1.202922757,378.0664199
Ainaro,01/02/21,2021,MZZ,Other,2.69353989,846.5522634
Ainaro,01/02/21,2021,RAX,Short bodied mackerel,0.02606044,8.190532064
Ainaro,01/02/21,2021,SDX,Mackerel scad,0.643061978,202.1078563
Ainaro,01/02/21,2021,SNA,Snapper/seaperch,3.124402645,981.9680568
Ainaro,01/02/21,2021,TUN,Tuna/Bonito/Other Mackerel,0.884232134,277.9051899
Ainaro,01/03/21,2021,BEN,Long tom,0.011602092,2.015761566
Ainaro,01/03/21,2021,CGX,Jacks/Trevally/Other Scad,2.26895864,394.2116272
Ainaro,01/03/21,2021,CLP,Sardines/pilchards,1.110351913,192.9138886
Ainaro,01/03/21,2021,MZZ,Other,2.514446344,436.8629587
Ainaro,01/03/21,2021,RAX,Short bodied mackerel,0.040163248,6.978011424
Ainaro,01/03/21,2021,SDX,Mackerel scad,1.157903861,201.1756217
Ainaro,01/03/21,2021,SNA,Snapper/seaperch,5.086623396,883.7561205
Ainaro,01/03/21,2021,TUN,Tuna/Bonito/Other Mackerel,1.003643277,174.3742007
Ainaro,01/04/21,2021,BEN,Long tom,0.009668092,2.104976856
Ainaro,01/04/21,2021,CGX,Jacks/Trevally/Other Scad,3.225751396,702.3239203
Ainaro,01/04/21,2021,CLP,Sardines/pilchards,1.224550216,266.614132
Ainaro,01/04/21,2021,MZZ,Other,2.159113135,470.0910317
Ainaro,01/04/21,2021,RAX,Short bodied mackerel,0.037117244,8.081319665
Ainaro,01/04/21,2021,SDX,Mackerel scad,0.575538354,125.3085881
Ainaro,01/04/21,2021,SNA,Snapper/seaperch,1.993402265,434.0117765
Ainaro,01/04/21,2021,TUN,Tuna/Bonito/Other Mackerel,1.340914244,291.949389
Ainaro,01/05/21,2021,BEN,Long tom,0.005932836,0.978762291
Ainaro,01/05/21,2021,CGX,Jacks/Trevally/Other Scad,2.192026671,361.6268695
Ainaro,01/05/21,2021,CLP,Sardines/pilchards,1.428187725,235.613491
Ainaro,01/05/21,2021,MZZ,Other,2.75609967,454.68411
Ainaro,01/05/21,2021,RAX,Short bodied mackerel,0.036129469,5.960414112
Ainaro,01/05/21,2021,SDX,Mackerel scad,0.77752956,128.2719706
Ainaro,01/05/21,2021,SNA,Snapper/seaperch,4.599951646,758.8712929
Ainaro,01/05/21,2021,TUN,Tuna/Bonito/Other Mackerel,1.281368753,211.3922139
Ainaro,01/06/21,2021,BEN,Long tom,0.005277432,1.0618133
Ainaro,01/06/21,2021,CGX,Jacks/Trevally/Other Scad,2.19228134,441.0845079
Ainaro,01/06/21,2021,CLP,Sardines/pilchards,1.663262236,334.6464669
Ainaro,01/06/21,2021,MZZ,Other,1.818382973,365.8565824
Ainaro,01/06/21,2021,RAX,Short bodied mackerel,0.031406963,6.319045223
Ainaro,01/06/21,2021,SDX,Mackerel scad,0.947686502,190.6734445
Ainaro,01/06/21,2021,SNA,Snapper/seaperch,3.440666308,692.2581412
Ainaro,01/06/21,2021,TUN,Tuna/Bonito/Other Mackerel,2.03721823,409.8859869
Ainaro,01/07/21,2021,BEN,Long tom,0.005528802,1.535247153
Ainaro,01/07/21,2021,CGX,Jacks/Trevally/Other Scad,2.468003405,685.3193635
Ainaro,01/07/21,2021,CLP,Sardines/pilchards,1.716121422,476.5355017
Ainaro,01/07/21,2021,MZZ,Other,1.289757654,358.1420888
Ainaro,01/07/21,2021,RAX,Short bodied mackerel,0.023207528,6.444305584
Ainaro,01/07/21,2021,SDX,Mackerel scad,0.758898168,210.7321279
Ainaro,01/07/21,2021,SNA,Snapper/seaperch,4.165132091,1156.58093
Ainaro,01/07/21,2021,TUN,Tuna/Bonito/Other Mackerel,1.01800263,282.6806936
Ainaro,01/08/21,2021,BEN,Long tom,0.008044704,1.520912466
Ainaro,01/08/21,2021,CGX,Jacks/Trevally/Other Scad,2.562895326,484.5348221
Ainaro,01/08/21,2021,CLP,Sardines/pilchards,1.65958296,313.7567603
Ainaro,01/08/21,2021,MZZ,Other,1.647952215,311.5578797
Ainaro,01/08/21,2021,RAX,Short bodied mackerel,0.027102183,5.123873539
Ainaro,01/08/21,2021,SDX,Mackerel scad,0.860101465,162.6087129
Ainaro,01/08/21,2021,SNA,Snapper/seaperch,4.537102641,857.7737059
Ainaro,01/08/21,2021,TUN,Tuna/Bonito/Other Mackerel,2.393177215,452.4483245
Ainaro,01/09/21,2021,BEN,Long tom,0,0
Ainaro,01/09/21,2021,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/09/21,2021,CLP,Sardines/pilchards,1.558853486,267.6734708
Ainaro,01/09/21,2021,MZZ,Other,0.515384907,88.49764784
Ainaro,01/09/21,2021,RAX,Short bodied mackerel,0.488186859,83.82742331
Ainaro,01/09/21,2021,SDX,Mackerel scad,0,0
Ainaro,01/09/21,2021,SNA,Snapper/seaperch,0,0
Ainaro,01/09/21,2021,TUN,Tuna/Bonito/Other Mackerel,0.817209695,140.3245125
Ainaro,01/10/21,2021,BEN,Long tom,0,0
Ainaro,01/10/21,2021,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/10/21,2021,CLP,Sardines/pilchards,7.451293434,1185.034126
Ainaro,01/10/21,2021,MZZ,Other,0,0
Ainaro,01/10/21,2021,RAX,Short bodied mackerel,0,0
Ainaro,01/10/21,2021,SDX,Mackerel scad,0,0
Ainaro,01/10/21,2021,SNA,Snapper/seaperch,0,0
Ainaro,01/10/21,2021,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/11/21,2021,BEN,Long tom,0,0
Ainaro,01/11/21,2021,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/11/21,2021,CLP,Sardines/pilchards,2.018029429,257.7838929
Ainaro,01/11/21,2021,MZZ,Other,0,0
Ainaro,01/11/21,2021,RAX,Short bodied mackerel,0,0
Ainaro,01/11/21,2021,SDX,Mackerel scad,0,0
Ainaro,01/11/21,2021,SNA,Snapper/seaperch,0,0
Ainaro,01/11/21,2021,TUN,Tuna/Bonito/Other Mackerel,34.47603401,4403.982485
Ainaro,01/12/21,2021,BEN,Long tom,0,0
Ainaro,01/12/21,2021,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/12/21,2021,CLP,Sardines/pilchards,1.598706203,138.2672713
Ainaro,01/12/21,2021,MZZ,Other,0.125730852,10.87408164
Ainaro,01/12/21,2021,RAX,Short bodied mackerel,0,0
Ainaro,01/12/21,2021,SDX,Mackerel scad,0,0
Ainaro,01/12/21,2021,SNA,Snapper/seaperch,0.358552716,31.01014154
Ainaro,01/12/21,2021,TUN,Tuna/Bonito/Other Mackerel,15.76320888,1363.31233
Ainaro,01/01/22,2022,BEN,Long tom,0,0
Ainaro,01/01/22,2022,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/01/22,2022,CLP,Sardines/pilchards,3.360783842,1110.33939
Ainaro,01/01/22,2022,MZZ,Other,0,0
Ainaro,01/01/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/01/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/01/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/01/22,2022,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/02/22,2022,BEN,Long tom,0,0
Ainaro,01/02/22,2022,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/02/22,2022,CLP,Sardines/pilchards,2.26126814,588.7895419
Ainaro,01/02/22,2022,MZZ,Other,0,0
Ainaro,01/02/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/02/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/02/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/02/22,2022,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/03/22,2022,BEN,Long tom,0,0
Ainaro,01/03/22,2022,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/03/22,2022,CLP,Sardines/pilchards,2.092710309,442.001255
Ainaro,01/03/22,2022,MZZ,Other,0,0
Ainaro,01/03/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/03/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/03/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/03/22,2022,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/04/22,2022,BEN,Long tom,0,0
Ainaro,01/04/22,2022,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/04/22,2022,CLP,Sardines/pilchards,2.800653202,517.2037394
Ainaro,01/04/22,2022,MZZ,Other,0,0
Ainaro,01/04/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/04/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/04/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/04/22,2022,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/05/22,2022,BEN,Long tom,0,0
Ainaro,01/05/22,2022,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/05/22,2022,CLP,Sardines/pilchards,3.360783842,570.2228451
Ainaro,01/05/22,2022,MZZ,Other,0,0
Ainaro,01/05/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/05/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/05/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/05/22,2022,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/06/22,2022,BEN,Long tom,0,0
Ainaro,01/06/22,2022,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/06/22,2022,CLP,Sardines/pilchards,1.244734756,355.2828354
Ainaro,01/06/22,2022,MZZ,Other,0,0
Ainaro,01/06/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/06/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/06/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/06/22,2022,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/07/22,2022,BEN,Long tom,0.010874107,2.479782454
Ainaro,01/07/22,2022,CGX,Jacks/Trevally/Other Scad,2.71651079,619.4858899
Ainaro,01/07/22,2022,CLP,Sardines/pilchards,1.650461498,376.3789982
Ainaro,01/07/22,2022,MZZ,Other,1.368476049,312.0737109
Ainaro,01/07/22,2022,RAX,Short bodied mackerel,0.031323889,7.143246791
Ainaro,01/07/22,2022,SDX,Mackerel scad,1.035538726,236.1491186
Ainaro,01/07/22,2022,SNA,Snapper/seaperch,4.358226264,993.8704036
Ainaro,01/07/22,2022,TUN,Tuna/Bonito/Other Mackerel,1.430982468,326.3279685
Ainaro,01/08/22,2022,BEN,Long tom,0,0
Ainaro,01/08/22,2022,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/08/22,2022,CLP,Sardines/pilchards,1.045577195,75.20620222
Ainaro,01/08/22,2022,MZZ,Other,0,0
Ainaro,01/08/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/08/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/08/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/08/22,2022,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/09/22,2022,BEN,Long tom,0,0
Ainaro,01/09/22,2022,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/09/22,2022,CLP,Sardines/pilchards,0.591249009,38.53831348
Ainaro,01/09/22,2022,MZZ,Other,0,0
Ainaro,01/09/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/09/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/09/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/09/22,2022,TUN,Tuna/Bonito/Other Mackerel,0.617037428,40.21923325
Ainaro,01/10/22,2022,BEN,Long tom,0,0
Ainaro,01/10/22,2022,CGX,Jacks/Trevally/Other Scad,0.708438506,39.82795527
Ainaro,01/10/22,2022,CLP,Sardines/pilchards,0.423209817,23.7925826
Ainaro,01/10/22,2022,MZZ,Other,0,0
Ainaro,01/10/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/10/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/10/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/10/22,2022,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/11/22,2022,BEN,Long tom,0,0
Ainaro,01/11/22,2022,CGX,Jacks/Trevally/Other Scad,0.974571489,61.1253995
Ainaro,01/11/22,2022,CLP,Sardines/pilchards,0.497893902,31.22804641
Ainaro,01/11/22,2022,MZZ,Other,0,0
Ainaro,01/11/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/11/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/11/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/11/22,2022,TUN,Tuna/Bonito/Other Mackerel,4.358451707,273.363324
Ainaro,01/12/22,2022,BEN,Long tom,0,0
Ainaro,01/12/22,2022,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/12/22,2022,CLP,Sardines/pilchards,0.871314329,48.19948784
Ainaro,01/12/22,2022,MZZ,Other,0,0
Ainaro,01/12/22,2022,RAX,Short bodied mackerel,0,0
Ainaro,01/12/22,2022,SDX,Mackerel scad,0,0
Ainaro,01/12/22,2022,SNA,Snapper/seaperch,0,0
Ainaro,01/12/22,2022,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/01/23,2023,BEN,Long tom,0,0
Ainaro,01/01/23,2023,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/01/23,2023,CLP,Sardines/pilchards,0,0
Ainaro,01/01/23,2023,MZZ,Other,5.544804715,1275.587361
Ainaro,01/01/23,2023,RAX,Short bodied mackerel,0,0
Ainaro,01/01/23,2023,SDX,Mackerel scad,0,0
Ainaro,01/01/23,2023,SNA,Snapper/seaperch,0,0
Ainaro,01/01/23,2023,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/02/23,2023,BEN,Long tom,0,0
Ainaro,01/02/23,2023,CGX,Jacks/Trevally/Other Scad,1.450587344,543.3414976
Ainaro,01/02/23,2023,CLP,Sardines/pilchards,0,0
Ainaro,01/02/23,2023,MZZ,Other,1.035161511,387.7368763
Ainaro,01/02/23,2023,RAX,Short bodied mackerel,0,0
Ainaro,01/02/23,2023,SDX,Mackerel scad,0,0
Ainaro,01/02/23,2023,SNA,Snapper/seaperch,0,0
Ainaro,01/02/23,2023,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/03/23,2023,BEN,Long tom,0.007751186,1.6867103
Ainaro,01/03/23,2023,CGX,Jacks/Trevally/Other Scad,2.206426363,480.1332308
Ainaro,01/03/23,2023,CLP,Sardines/pilchards,0.897573611,195.3180604
Ainaro,01/03/23,2023,MZZ,Other,3.598579048,783.0750275
Ainaro,01/03/23,2023,RAX,Short bodied mackerel,0.048315941,10.51387393
Ainaro,01/03/23,2023,SDX,Mackerel scad,0.808707211,175.9801335
Ainaro,01/03/23,2023,SNA,Snapper/seaperch,5.233448372,1138.833599
Ainaro,01/03/23,2023,TUN,Tuna/Bonito/Other Mackerel,1.268283743,275.987081
Ainaro,01/04/23,2023,BEN,Long tom,0,0
Ainaro,01/04/23,2023,CGX,Jacks/Trevally/Other Scad,2.948547914,593.4336566
Ainaro,01/04/23,2023,CLP,Sardines/pilchards,0.672156768,135.2803009
Ainaro,01/04/23,2023,MZZ,Other,0,0
Ainaro,01/04/23,2023,RAX,Short bodied mackerel,0,0
Ainaro,01/04/23,2023,SDX,Mackerel scad,0,0
Ainaro,01/04/23,2023,SNA,Snapper/seaperch,0,0
Ainaro,01/04/23,2023,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/05/23,2023,BEN,Long tom,0.008455215,2.415882607
Ainaro,01/05/23,2023,CGX,Jacks/Trevally/Other Scad,2.28252709,652.1794207
Ainaro,01/05/23,2023,CLP,Sardines/pilchards,1.431479399,409.0121905
Ainaro,01/05/23,2023,MZZ,Other,1.966493166,561.880023
Ainaro,01/05/23,2023,RAX,Short bodied mackerel,0.028365235,8.104710918
Ainaro,01/05/23,2023,SDX,Mackerel scad,0.892794766,255.0954931
Ainaro,01/05/23,2023,SNA,Snapper/seaperch,3.305372112,944.4337721
Ainaro,01/05/23,2023,TUN,Tuna/Bonito/Other Mackerel,0.877620689,250.7598507
Ainaro,01/06/23,2023,BEN,Long tom,0,0
Ainaro,01/06/23,2023,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/06/23,2023,CLP,Sardines/pilchards,0,0
Ainaro,01/06/23,2023,MZZ,Other,0,0
Ainaro,01/06/23,2023,RAX,Short bodied mackerel,0,0
Ainaro,01/06/23,2023,SDX,Mackerel scad,0.170598585,29.72799485
Ainaro,01/06/23,2023,SNA,Snapper/seaperch,0,0
Ainaro,01/06/23,2023,TUN,Tuna/Bonito/Other Mackerel,4.627780706,806.4231073
Ainaro,01/07/23,2023,BEN,Long tom,0,0
Ainaro,01/07/23,2023,CGX,Jacks/Trevally/Other Scad,6.537858452,20825.29721
Ainaro,01/07/23,2023,CLP,Sardines/pilchards,0,0
Ainaro,01/07/23,2023,MZZ,Other,0,0
Ainaro,01/07/23,2023,RAX,Short bodied mackerel,0,0
Ainaro,01/07/23,2023,SDX,Mackerel scad,25.54097847,81356.68147
Ainaro,01/07/23,2023,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/08/23,2023,BEN,Long tom,0.008571674,2.556942433
Ainaro,01/08/23,2023,CGX,Jacks/Trevally/Other Scad,2.173413114,648.3322315
Ainaro,01/08/23,2023,CLP,Sardines/pilchards,1.990784199,593.8537658
Ainaro,01/08/23,2023,MZZ,Other,2.20368368,657.3619844
Ainaro,01/08/23,2023,RAX,Short bodied mackerel,0.029972479,8.940833162
Ainaro,01/08/23,2023,SDX,Mackerel scad,0.532881075,158.9591847
Ainaro,01/08/23,2023,SNA,Snapper/seaperch,2.855013456,851.6545857
Ainaro,01/08/23,2023,TUN,Tuna/Bonito/Other Mackerel,1.389145446,414.3840677
Ainaro,01/09/23,2023,BEN,Long tom,0.008703066,1.335828457
Ainaro,01/09/23,2023,CGX,Jacks/Trevally/Other Scad,2.594592521,398.2424893
Ainaro,01/09/23,2023,CLP,Sardines/pilchards,2.226604289,341.7601908
Ainaro,01/09/23,2023,MZZ,Other,1.760397719,270.2024168
Ainaro,01/09/23,2023,RAX,Short bodied mackerel,0.040250536,6.178031207
Ainaro,01/09/23,2023,SDX,Mackerel scad,1.10252162,169.2253989
Ainaro,01/09/23,2023,SNA,Snapper/seaperch,5.611272192,861.2708886
Ainaro,01/09/23,2023,TUN,Tuna/Bonito/Other Mackerel,1.47972386,227.1219502
Ainaro,01/10/23,2023,BEN,Long tom,0.011524066,2.469627163
Ainaro,01/10/23,2023,CGX,Jacks/Trevally/Other Scad,1.293136748,277.1214277
Ainaro,01/10/23,2023,CLP,Sardines/pilchards,1.351989757,289.7337287
Ainaro,01/10/23,2023,MZZ,Other,1.574531877,337.4248877
Ainaro,01/10/23,2023,RAX,Short bodied mackerel,0.050934391,10.91532749
Ainaro,01/10/23,2023,SDX,Mackerel scad,0.631404823,135.3111388
Ainaro,01/10/23,2023,SNA,Snapper/seaperch,6.511788404,1395.487448
Ainaro,01/10/23,2023,TUN,Tuna/Bonito/Other Mackerel,2.451287744,525.3151769
Manufahi,01/01/18,2018,BEN,Long tom,0.00158449,3.529986133
Manufahi,01/01/18,2018,CGX,Jacks/Trevally/Other Scad,0.062615221,139.4965239
Manufahi,01/01/18,2018,CLP,Sardines/pilchards,2.41073819,5370.732412
Manufahi,01/01/18,2018,FLY,Flying fish,0.007328141,16.32590542
Manufahi,01/01/18,2018,GZP,Garfish,0.051281701,114.2472858
Manufahi,01/01/18,2018,MZZ,Other,0.110466187,246.1006894
Manufahi,01/01/18,2018,SDX,Mackerel scad,0.414870253,924.2634169
Manufahi,01/01/18,2018,SNA,Snapper/seaperch,0.035731999,79.60507954
Manufahi,01/01/18,2018,TUN,Tuna/Bonito/Other Mackerel,0.048842764,108.8137295
Manufahi,01/02/18,2018,BEN,Long tom,0.00130115,3.298928602
Manufahi,01/02/18,2018,CGX,Jacks/Trevally/Other Scad,0.041469006,105.1402972
Manufahi,01/02/18,2018,CLP,Sardines/pilchards,1.626589136,4124.045428
Manufahi,01/02/18,2018,FLY,Flying fish,0.004781578,12.12318786
Manufahi,01/02/18,2018,GZP,Garfish,0.041944284,106.3453139
Manufahi,01/02/18,2018,MZZ,Other,0.098810442,250.5234684
Manufahi,01/02/18,2018,SDX,Mackerel scad,0.465556783,1180.370186
Manufahi,01/02/18,2018,SNA,Snapper/seaperch,0.048563754,123.1282839
Manufahi,01/02/18,2018,TUN,Tuna/Bonito/Other Mackerel,0.039297523,99.63473076
Manufahi,01/03/18,2018,BEN,Long tom,0.003341263,8.195211366
Manufahi,01/03/18,2018,CGX,Jacks/Trevally/Other Scad,0.042375415,103.9353766
Manufahi,01/03/18,2018,CLP,Sardines/pilchards,1.539264385,3775.397241
Manufahi,01/03/18,2018,FLY,Flying fish,0.002740508,6.721721003
Manufahi,01/03/18,2018,GZP,Garfish,0.080925123,198.4873356
Manufahi,01/03/18,2018,MZZ,Other,0.079016815,193.8067743
Manufahi,01/03/18,2018,SDX,Mackerel scad,0.393955082,966.2647582
Manufahi,01/03/18,2018,SNA,Snapper/seaperch,0.033614431,82.44706429
Manufahi,01/03/18,2018,TUN,Tuna/Bonito/Other Mackerel,0.035708704,87.58374616
Manufahi,01/04/18,2018,BEN,Long tom,0.002184595,4.40776014
Manufahi,01/04/18,2018,CGX,Jacks/Trevally/Other Scad,0.03920249,79.09710565
Manufahi,01/04/18,2018,CLP,Sardines/pilchards,1.449601536,2924.796007
Manufahi,01/04/18,2018,FLY,Flying fish,0.004826601,9.738417166
Manufahi,01/04/18,2018,GZP,Garfish,0.070265776,141.7721058
Manufahi,01/04/18,2018,MZZ,Other,0.095395317,192.4748522
Manufahi,01/04/18,2018,SDX,Mackerel scad,0.666467567,1344.70172
